Y,M,D,h,m,s,SPADS,ShoreFor,Obs
2009,5,24,0,0,0,62.776,65.931,61.248
2009,5,25,0,0,0,62.432,66.143,60.852
2009,5,26,0,0,0,62.294,66.113,60.716
2009,5,27,0,0,0,62.484,65.972,60.915
2009,5,28,0,0,0,63.033,65.956,61.15
2009,5,29,0,0,0,63.789,65.948,61.428
2009,5,30,0,0,0,64.597,66.016,61.747
2009,5,31,0,0,0,65.381,66.156,62.107
2009,6,1,0,0,0,66.04,66.224,62.457
2009,6,2,0,0,0,66.514,66.242,62.577
2009,6,3,0,0,0,66.825,66.315,62.414
2009,6,4,0,0,0,66.883,66.436,62.248
2009,6,5,0,0,0,66.553,66.581,62.056
2009,6,6,0,0,0,65.81,66.751,61.526
2009,6,7,0,0,0,64.684,66.922,60.77
2009,6,8,0,0,0,63.255,67.045,60.103
2009,6,9,0,0,0,61.697,66.912,59.59
2009,6,10,0,0,0,60.283,66.47,58.408
2009,6,11,0,0,0,59.241,66.041,57.826
2009,6,12,0,0,0,58.666,65.814,57.883
2009,6,13,0,0,0,58.569,65.606,58.343
2009,6,14,0,0,0,58.951,65.276,59.096
2009,6,15,0,0,0,59.762,65.183,59.827
2009,6,16,0,0,0,60.847,65.402,60.47
2009,6,17,0,0,0,62.049,65.663,61.848
2009,6,18,0,0,0,63.201,65.911,62.687
2009,6,19,0,0,0,64.172,66.088,62.979
2009,6,20,0,0,0,64.951,66.231,63.248
2009,6,21,0,0,0,65.586,66.384,63.327
2009,6,22,0,0,0,66.12,66.518,63.763
2009,6,23,0,0,0,66.557,66.654,64.3
2009,6,24,0,0,0,66.836,66.805,64.79
2009,6,25,0,0,0,66.879,66.929,65.239
2009,6,26,0,0,0,66.673,67.048,65.641
2009,6,27,0,0,0,66.24,67.086,66.024
2009,6,28,0,0,0,65.625,67.045,66.552
2009,6,29,0,0,0,64.988,66.896,66.677
2009,6,30,0,0,0,64.581,66.591,66.658
2009,7,1,0,0,0,64.488,66.412,66.64
2009,7,2,0,0,0,64.654,66.51,66.622
2009,7,3,0,0,0,65.016,66.532,66.603
2009,7,4,0,0,0,65.481,66.498,66.583
2009,7,5,0,0,0,65.895,66.489,66.56
2009,7,6,0,0,0,66.093,66.519,66.486
2009,7,7,0,0,0,65.939,66.688,66.313
2009,7,8,0,0,0,65.301,66.833,65.441
2009,7,9,0,0,0,64.148,66.965,64.605
2009,7,10,0,0,0,62.604,67.1,63.803
2009,7,11,0,0,0,60.926,67.163,63.037
2009,7,12,0,0,0,59.462,66.689,62.309
2009,7,13,0,0,0,58.587,66.01,61.668
2009,7,14,0,0,0,58.591,65.752,61.161
2009,7,15,0,0,0,59.428,65.624,61.387
2009,7,16,0,0,0,60.835,65.635,61.613
2009,7,17,0,0,0,62.453,65.735,61.839
2009,7,18,0,0,0,63.972,65.606,62.066
2009,7,19,0,0,0,65.161,65.545,62.292
2009,7,20,0,0,0,65.918,65.71,62.518
2009,7,21,0,0,0,66.274,65.854,62.744
2009,7,22,0,0,0,66.345,65.995,62.971
2009,7,23,0,0,0,66.264,66.146,63.197
2009,7,24,0,0,0,66.118,66.02,63.423
2009,7,25,0,0,0,65.925,65.845,63.649
2009,7,26,0,0,0,65.696,65.909,63.876
2009,7,27,0,0,0,65.456,65.997,64.102
2009,7,28,0,0,0,65.231,66.099,64.328
2009,7,29,0,0,0,65.081,66.14,64.554
2009,7,30,0,0,0,65.103,66.076,64.78
2009,7,31,0,0,0,65.359,66.128,65.007
2009,8,1,0,0,0,65.769,66.33,65.233
2009,8,2,0,0,0,66.18,66.464,65.459
2009,8,3,0,0,0,66.463,66.502,65.685
2009,8,4,0,0,0,66.461,66.549,65.912
2009,8,5,0,0,0,66.037,66.589,66.138
2009,8,6,0,0,0,65.213,66.652,66.364
2009,8,7,0,0,0,64.103,66.751,66.59
2009,8,8,0,0,0,62.814,66.764,66.817
2009,8,9,0,0,0,61.386,66.728,67.043
2009,8,10,0,0,0,59.838,66.523,67.269
2009,8,11,0,0,0,58.212,66.1,67.495
2009,8,12,0,0,0,56.582,65.719,67.722
2009,8,13,0,0,0,55.106,65.431,67.948
2009,8,14,0,0,0,54.015,64.983,68.174
2009,8,15,0,0,0,53.552,63.834,68.4
2009,8,16,0,0,0,53.89,62.679,68.627
2009,8,17,0,0,0,54.909,62.257,68.853
2009,8,18,0,0,0,56.279,62.17,69.079
2009,8,19,0,0,0,57.655,62.238,69.389
2009,8,20,0,0,0,58.832,62.304,69.782
2009,8,21,0,0,0,59.736,62.306,70.259
2009,8,22,0,0,0,60.39,62.256,70.819
2009,8,23,0,0,0,60.855,62.181,71.462
2009,8,24,0,0,0,61.219,62.095,72.19
2009,8,25,0,0,0,61.504,62.021,73.74
2009,8,26,0,0,0,61.691,61.8,75.308
2009,8,27,0,0,0,61.743,61.684,76.519
2009,8,28,0,0,0,61.691,61.87,76.932
2009,8,29,0,0,0,61.647,62.093,77.447
2009,8,30,0,0,0,61.718,62.34,77.05
2009,8,31,0,0,0,61.913,61.949,75.742
2009,9,1,0,0,0,62.191,61.459,72.782
2009,9,2,0,0,0,62.476,61.497,69.505
2009,9,3,0,0,0,62.664,61.512,66.286
2009,9,4,0,0,0,62.648,61.51,63.565
2009,9,5,0,0,0,62.482,61.516,61.313
2009,9,6,0,0,0,62.284,61.579,60.294
2009,9,7,0,0,0,62.124,61.708,60.021
2009,9,8,0,0,0,62.039,61.901,60.495
2009,9,9,0,0,0,62.004,62.086,61.102
2009,9,10,0,0,0,61.925,62.254,61.843
2009,9,11,0,0,0,61.703,62.311,62.719
2009,9,12,0,0,0,61.374,62.139,62.859
2009,9,13,0,0,0,61.039,61.881,62.511
2009,9,14,0,0,0,60.849,61.665,62.163
2009,9,15,0,0,0,60.952,61.446,61.815
2009,9,16,0,0,0,61.386,61.229,61.607
2009,9,17,0,0,0,62.093,61.058,61.537
2009,9,18,0,0,0,62.975,60.945,61.605
2009,9,19,0,0,0,63.904,60.897,61.813
2009,9,20,0,0,0,64.709,60.887,62.35
2009,9,21,0,0,0,65.271,60.927,62.895
2009,9,22,0,0,0,65.558,60.99,63.447
2009,9,23,0,0,0,65.609,61.101,63.867
2009,9,24,0,0,0,65.537,61.227,63.93
2009,9,25,0,0,0,65.482,61.133,63.638
2009,9,26,0,0,0,65.481,61.002,62.989
2009,9,27,0,0,0,65.491,61.081,62.348
2009,9,28,0,0,0,65.43,61.163,61.98
2009,9,29,0,0,0,65.282,61.115,61.513
2009,9,30,0,0,0,65.069,60.927,60.948
2009,10,1,0,0,0,64.807,60.886,61.08
2009,10,2,0,0,0,64.532,61.109,60.565
2009,10,3,0,0,0,64.298,61.357,60.588
2009,10,4,0,0,0,64.179,61.58,60.593
2009,10,5,0,0,0,64.206,61.664,60.641
2009,10,6,0,0,0,64.337,61.763,61.102
2009,10,7,0,0,0,64.525,61.995,60.612
2009,10,8,0,0,0,64.755,62.232,60.262
2009,10,9,0,0,0,65.049,62.464,60.749
2009,10,10,0,0,0,65.446,62.45,60.887
2009,10,11,0,0,0,65.926,62.382,60.677
2009,10,12,0,0,0,66.393,62.53,60.117
2009,10,13,0,0,0,66.76,62.693,59.209
2009,10,14,0,0,0,66.961,62.869,59.601
2009,10,15,0,0,0,67.048,62.954,59.632
2009,10,16,0,0,0,67.152,62.815,59.949
2009,10,17,0,0,0,67.34,62.719,60.553
2009,10,18,0,0,0,67.595,62.74,61.361
2009,10,19,0,0,0,67.91,62.821,62.373
2009,10,20,0,0,0,68.242,63.008,63.588
2009,10,21,0,0,0,68.533,63.212,64.577
2009,10,22,0,0,0,68.799,63.422,65.367
2009,10,23,0,0,0,69.09,63.629,65.959
2009,10,24,0,0,0,69.343,63.816,66.353
2009,10,25,0,0,0,69.468,63.985,66.579
2009,10,26,0,0,0,69.457,64.134,66.638
2009,10,27,0,0,0,69.34,64.223,66.531
2009,10,28,0,0,0,69.173,64.378,66.688
2009,10,29,0,0,0,69.068,64.634,66.766
2009,10,30,0,0,0,69.149,64.881,66.762
2009,10,31,0,0,0,69.433,65.098,66.678
2009,11,1,0,0,0,69.809,65.261,66.724
2009,11,2,0,0,0,70.164,65.4,66.9
2009,11,3,0,0,0,70.436,65.533,67.024
2009,11,4,0,0,0,70.578,65.679,66.806
2009,11,5,0,0,0,70.618,65.872,66.984
2009,11,6,0,0,0,70.633,66.091,67.246
2009,11,7,0,0,0,70.696,66.293,67.592
2009,11,8,0,0,0,70.883,66.482,67.863
2009,11,9,0,0,0,71.225,66.677,68.058
2009,11,10,0,0,0,71.682,66.873,68.36
2009,11,11,0,0,0,72.185,67.06,68.77
2009,11,12,0,0,0,72.687,67.246,68.624
2009,11,13,0,0,0,73.115,67.42,69.07
2009,11,14,0,0,0,73.387,67.566,69.09
2009,11,15,0,0,0,73.438,67.695,69.249
2009,11,16,0,0,0,73.27,67.744,69.548
2009,11,17,0,0,0,72.986,67.79,69.988
2009,11,18,0,0,0,72.695,67.815,70.452
2009,11,19,0,0,0,72.479,67.781,71.187
2009,11,20,0,0,0,72.375,67.897,71.352
2009,11,21,0,0,0,72.347,68.108,72.064
2009,11,22,0,0,0,72.334,68.286,72.603
2009,11,23,0,0,0,72.311,68.447,72.975
2009,11,24,0,0,0,72.247,68.599,73.115
2009,11,25,0,0,0,72.127,68.752,73.139
2009,11,26,0,0,0,71.976,68.903,73.046
2009,11,27,0,0,0,71.827,69.056,72.856
2009,11,28,0,0,0,71.668,69.215,72.254
2009,11,29,0,0,0,71.472,69.341,71.516
2009,11,30,0,0,0,71.162,69.458,70.641
2009,12,1,0,0,0,70.671,69.598,69.271
2009,12,2,0,0,0,69.99,69.769,67.91
2009,12,3,0,0,0,69.235,69.861,66.828
2009,12,4,0,0,0,68.644,69.747,65.827
2009,12,5,0,0,0,68.426,69.382,65.13
2009,12,6,0,0,0,68.67,69.1,65.25
2009,12,7,0,0,0,69.263,69.07,65.622
2009,12,8,0,0,0,69.989,69.095,67.016
2009,12,9,0,0,0,70.609,69.257,68.723
2009,12,10,0,0,0,71.035,69.493,70.582
2009,12,11,0,0,0,71.331,69.66,72.329
2009,12,12,0,0,0,71.57,69.768,73.964
2009,12,13,0,0,0,71.815,69.942,74.842
2009,12,14,0,0,0,72.108,70.11,75.534
2009,12,15,0,0,0,72.464,70.274,75.685
2009,12,16,0,0,0,72.814,70.498,75.799
2009,12,17,0,0,0,73.08,70.694,75.77
2009,12,18,0,0,0,73.233,70.833,76.04
2009,12,19,0,0,0,73.316,70.931,76.389
2009,12,20,0,0,0,73.409,71.06,76.817
2009,12,21,0,0,0,73.596,71.177,77.326
2009,12,22,0,0,0,73.969,71.279,77.914
2009,12,23,0,0,0,74.557,71.384,78.283
2009,12,24,0,0,0,75.261,71.48,78.433
2009,12,25,0,0,0,75.955,71.6,78.365
2009,12,26,0,0,0,76.588,71.727,78.296
2009,12,27,0,0,0,77.188,71.857,78.228
2009,12,28,0,0,0,77.787,71.984,78.159
2009,12,29,0,0,0,78.42,72.1,78.091
2009,12,30,0,0,0,79.07,72.199,78.022
2009,12,31,0,0,0,79.668,72.32,77.954
2010,1,1,0,0,0,80.141,72.466,77.885
2010,1,2,0,0,0,80.417,72.601,77.817
2010,1,3,0,0,0,80.441,72.726,77.748
2010,1,4,0,0,0,80.188,72.776,77.68
2010,1,5,0,0,0,79.671,72.826,77.611
2010,1,6,0,0,0,78.953,72.938,77.488
2010,1,7,0,0,0,78.106,73.021,77.312
2010,1,8,0,0,0,77.232,73.025,77.081
2010,1,9,0,0,0,76.471,72.984,76.795
2010,1,10,0,0,0,75.875,72.959,76.428
2010,1,11,0,0,0,75.411,72.899,76.011
2010,1,12,0,0,0,75.018,72.845,75.544
2010,1,13,0,0,0,74.636,72.838,75.081
2010,1,14,0,0,0,74.219,72.846,74.623
2010,1,15,0,0,0,73.744,72.853,74.168
2010,1,16,0,0,0,73.267,72.834,73.718
2010,1,17,0,0,0,72.877,72.79,73.299
2010,1,18,0,0,0,72.64,72.739,72.881
2010,1,19,0,0,0,72.599,72.692,72.462
2010,1,20,0,0,0,72.763,72.639,72.044
2010,1,21,0,0,0,73.143,72.392,71.625
2010,1,22,0,0,0,73.686,72.07,71.207
2010,1,23,0,0,0,74.236,71.997,70.788
2010,1,24,0,0,0,74.701,72.063,70.37
2010,1,25,0,0,0,75.033,72.119,69.951
2010,1,26,0,0,0,75.127,72.155,69.532
2010,1,27,0,0,0,74.931,72.179,69.114
2010,1,28,0,0,0,74.486,72.201,68.695
2010,1,29,0,0,0,73.84,72.176,68.277
2010,1,30,0,0,0,73.106,72.058,67.858
2010,1,31,0,0,0,72.436,71.823,67.44
2010,2,1,0,0,0,71.962,71.487,67.021
2010,2,2,0,0,0,71.815,71.113,66.854
2010,2,3,0,0,0,72.062,70.755,66.939
2010,2,4,0,0,0,72.664,70.483,67.274
2010,2,5,0,0,0,73.432,70.323,67.697
2010,2,6,0,0,0,74.21,70.251,68.206
2010,2,7,0,0,0,74.91,70.209,68.802
2010,2,8,0,0,0,75.473,70.171,69.75
2010,2,9,0,0,0,75.898,70.28,70.576
2010,2,10,0,0,0,76.244,70.463,71.473
2010,2,11,0,0,0,76.49,70.598,72.192
2010,2,12,0,0,0,76.514,70.751,72.728
2010,2,13,0,0,0,76.218,70.878,73.082
2010,2,14,0,0,0,75.556,71.067,73.254
2010,2,15,0,0,0,74.511,71.219,72.979
2010,2,16,0,0,0,73.258,71.208,72.479
2010,2,17,0,0,0,72.044,71.175,71.968
2010,2,18,0,0,0,71.122,70.946,71.535
2010,2,19,0,0,0,70.686,70.544,71.349
2010,2,20,0,0,0,70.713,70.254,71.315
2010,2,21,0,0,0,71.024,70.127,71.433
2010,2,22,0,0,0,71.394,70.134,71.704
2010,2,23,0,0,0,71.689,70.126,72.127
2010,2,24,0,0,0,71.872,70.012,72.405
2010,2,25,0,0,0,71.971,69.849,72.563
2010,2,26,0,0,0,72.065,69.731,72.18
2010,2,27,0,0,0,72.17,69.669,71.59
2010,2,28,0,0,0,72.228,69.639,71.136
2010,3,1,0,0,0,72.152,69.602,70.818
2010,3,2,0,0,0,71.89,69.547,70.404
2010,3,3,0,0,0,71.459,69.503,69.815
2010,3,4,0,0,0,70.912,69.469,69.217
2010,3,5,0,0,0,70.365,69.392,68.445
2010,3,6,0,0,0,69.956,69.261,68.176
2010,3,7,0,0,0,69.847,69.128,68.423
2010,3,8,0,0,0,70.211,69.043,69.186
2010,3,9,0,0,0,71.072,69.039,69.938
2010,3,10,0,0,0,72.283,69.122,70.709
2010,3,11,0,0,0,73.599,69.249,71.533
2010,3,12,0,0,0,74.708,69.36,73.477
2010,3,13,0,0,0,75.345,69.489,74.748
2010,3,14,0,0,0,75.4,69.652,75.227
2010,3,15,0,0,0,74.939,69.802,74.912
2010,3,16,0,0,0,74.143,69.933,74.562
2010,3,17,0,0,0,73.253,69.999,74.266
2010,3,18,0,0,0,72.553,69.966,73.957
2010,3,19,0,0,0,72.259,69.829,73.331
2010,3,20,0,0,0,72.417,69.72,73.257
2010,3,21,0,0,0,72.889,69.745,73.208
2010,3,22,0,0,0,73.456,69.852,73.13
2010,3,23,0,0,0,73.932,69.974,73.567
2010,3,24,0,0,0,74.212,70.018,74.004
2010,3,25,0,0,0,74.211,69.989,73.991
2010,3,26,0,0,0,73.859,70.018,73.807
2010,3,27,0,0,0,73.17,70.115,73.386
2010,3,28,0,0,0,72.224,70.236,73.025
2010,3,29,0,0,0,71.179,70.231,72.776
2010,3,30,0,0,0,70.219,70.089,72.096
2010,3,31,0,0,0,69.498,69.967,71.332
2010,4,1,0,0,0,69.067,69.869,70.936
2010,4,2,0,0,0,68.866,69.807,70.456
2010,4,3,0,0,0,68.84,69.77,69.958
2010,4,4,0,0,0,68.986,69.735,69.44
2010,4,5,0,0,0,69.307,69.635,69.099
2010,4,6,0,0,0,69.776,69.46,68.934
2010,4,7,0,0,0,70.392,69.356,68.847
2010,4,8,0,0,0,71.093,69.343,69.507
2010,4,9,0,0,0,71.762,69.386,70.443
2010,4,10,0,0,0,72.33,69.471,70.687
2010,4,11,0,0,0,72.776,69.561,70.992
2010,4,12,0,0,0,73.129,69.679,71.609
2010,4,13,0,0,0,73.485,69.793,72.08
2010,4,14,0,0,0,73.92,69.704,72.519
2010,4,15,0,0,0,74.459,69.554,72.259
2010,4,16,0,0,0,75.022,69.604,72.031
2010,4,17,0,0,0,75.479,69.732,72.553
2010,4,18,0,0,0,75.752,69.864,73.071
2010,4,19,0,0,0,75.836,69.999,73.152
2010,4,20,0,0,0,75.76,70.159,73.182
2010,4,21,0,0,0,75.562,70.338,73.419
2010,4,22,0,0,0,75.249,70.507,73.614
2010,4,23,0,0,0,74.797,70.662,73.511
2010,4,24,0,0,0,74.123,70.808,73.197
2010,4,25,0,0,0,73.201,70.955,72.673
2010,4,26,0,0,0,72.079,71.088,71.932
2010,4,27,0,0,0,70.842,71.015,71.408
2010,4,28,0,0,0,69.654,70.698,70.844
2010,4,29,0,0,0,68.771,70.386,70.49
2010,4,30,0,0,0,68.408,70.107,70.34
2010,5,1,0,0,0,68.591,69.838,70.558
2010,5,2,0,0,0,69.17,69.68,71.145
2010,5,3,0,0,0,69.908,69.686,71.973
2010,5,4,0,0,0,70.586,69.797,72.679
2010,5,5,0,0,0,71.056,69.946,73.088
2010,5,6,0,0,0,71.21,70.1,73.156
2010,5,7,0,0,0,70.968,70.235,72.808
2010,5,8,0,0,0,70.268,70.363,72.206
2010,5,9,0,0,0,69.152,70.381,71.349
2010,5,10,0,0,0,67.747,70.241,70.391
2010,5,11,0,0,0,66.265,69.994,69.33
2010,5,12,0,0,0,64.993,69.519,68.341
2010,5,13,0,0,0,64.195,68.704,67.363
2010,5,14,0,0,0,63.96,68.068,66.473
2010,5,15,0,0,0,64.165,67.826,65.78
2010,5,16,0,0,0,64.56,67.635,65.287
2010,5,17,0,0,0,64.89,67.515,64.962
2010,5,18,0,0,0,65.03,67.466,64.805
2010,5,19,0,0,0,65.012,67.437,64.728
2010,5,20,0,0,0,64.913,67.419,65.299
2010,5,21,0,0,0,64.79,67.171,65.942
2010,5,22,0,0,0,64.701,66.907,66.383
2010,5,23,0,0,0,64.717,66.988,66.623
2010,5,24,0,0,0,64.852,66.904,66.66
2010,5,25,0,0,0,65.065,66.49,66.496
2010,5,26,0,0,0,65.361,66.153,66.219
2010,5,27,0,0,0,65.755,66.062,65.507
2010,5,28,0,0,0,66.191,66.142,64.935
2010,5,29,0,0,0,66.591,66.184,64.502
2010,5,30,0,0,0,66.836,66.205,64.013
2010,5,31,0,0,0,66.884,66.303,64.135
2010,6,1,0,0,0,66.776,66.297,64.709
2010,6,2,0,0,0,66.516,66.085,65.2
2010,6,3,0,0,0,66.063,65.923,65.319
2010,6,4,0,0,0,65.471,65.914,64.919
2010,6,5,0,0,0,64.87,66.005,64.806
2010,6,6,0,0,0,64.439,65.84,65.522
2010,6,7,0,0,0,64.341,65.09,65.466
2010,6,8,0,0,0,64.628,64.512,64.794
2010,6,9,0,0,0,65.19,64.486,64.456
2010,6,10,0,0,0,65.88,64.607,64.601
2010,6,11,0,0,0,66.587,64.404,65.376
2010,6,12,0,0,0,67.217,64.146,65.975
2010,6,13,0,0,0,67.706,64.155,66.05
2010,6,14,0,0,0,68.029,64.223,66.538
2010,6,15,0,0,0,68.128,64.325,67.438
2010,6,16,0,0,0,67.906,64.393,67.398
2010,6,17,0,0,0,67.327,64.464,66.663
2010,6,18,0,0,0,66.439,64.538,66.232
2010,6,19,0,0,0,65.384,64.537,65.536
2010,6,20,0,0,0,64.377,64.189,64.575
2010,6,21,0,0,0,63.633,63.71,63.351
2010,6,22,0,0,0,63.225,63.49,61.862
2010,6,23,0,0,0,63.084,63.442,61.438
2010,6,24,0,0,0,63.173,63.463,61.832
2010,6,25,0,0,0,63.434,63.432,62.047
2010,6,26,0,0,0,63.813,63.275,62.65
2010,6,27,0,0,0,64.288,63.162,63.659
2010,6,28,0,0,0,64.829,63.253,65.072
2010,6,29,0,0,0,65.329,63.376,66.891
2010,6,30,0,0,0,65.651,63.483,68.641
2010,7,1,0,0,0,65.644,63.664,69.749
2010,7,2,0,0,0,65.209,63.849,68.494
2010,7,3,0,0,0,64.385,64.032,67.074
2010,7,4,0,0,0,63.333,64.226,65.83
2010,7,5,0,0,0,62.276,63.92,65.022
2010,7,6,0,0,0,61.429,63.224,64.179
2010,7,7,0,0,0,60.921,62.888,63.388
2010,7,8,0,0,0,60.695,62.841,63.222
2010,7,9,0,0,0,60.619,62.953,64.861
2010,7,10,0,0,0,60.593,63.191,66.107
2010,7,11,0,0,0,60.599,63.445,66.601
2010,7,12,0,0,0,60.654,63.687,66.086
2010,7,13,0,0,0,60.753,63.758,65.029
2010,7,14,0,0,0,60.932,63.595,64.016
2010,7,15,0,0,0,61.262,63.437,63.817
2010,7,16,0,0,0,61.77,63.461,64.025
2010,7,17,0,0,0,62.427,63.52,64.468
2010,7,18,0,0,0,63.186,63.635,65.122
2010,7,19,0,0,0,63.949,63.848,65.988
2010,7,20,0,0,0,64.598,64.048,67.066
2010,7,21,0,0,0,65.103,64.24,68.019
2010,7,22,0,0,0,65.549,64.22,67.913
2010,7,23,0,0,0,66.044,64.056,67.694
2010,7,24,0,0,0,66.613,64,67.581
2010,7,25,0,0,0,67.21,64.05,67.597
2010,7,26,0,0,0,67.753,64.219,67.743
2010,7,27,0,0,0,68.154,64.426,67.801
2010,7,28,0,0,0,68.307,64.598,67.552
2010,7,29,0,0,0,68.108,64.743,67.165
2010,7,30,0,0,0,67.546,64.887,66.638
2010,7,31,0,0,0,66.692,65.046,66.975
2010,8,1,0,0,0,65.623,65.039,67.176
2010,8,2,0,0,0,64.489,64.725,67.241
2010,8,3,0,0,0,63.474,64.456,67.387
2010,8,4,0,0,0,62.709,64.297,67.583
2010,8,5,0,0,0,62.268,63.946,67.918
2010,8,6,0,0,0,62.182,63.65,68.391
2010,8,7,0,0,0,62.376,63.583,67.955
2010,8,8,0,0,0,62.67,63.409,67.75
2010,8,9,0,0,0,62.929,63.206,67.413
2010,8,10,0,0,0,63.096,63.271,66.579
2010,8,11,0,0,0,63.105,63.455,65.638
2010,8,12,0,0,0,62.87,63.616,64.876
2010,8,13,0,0,0,62.504,63.605,64.292
2010,8,14,0,0,0,62.269,62.983,63.887
2010,8,15,0,0,0,62.371,62.238,63.52
2010,8,16,0,0,0,62.895,61.935,63.552
2010,8,17,0,0,0,63.765,61.817,64.217
2010,8,18,0,0,0,64.858,61.77,65.112
2010,8,19,0,0,0,65.99,61.84,65.861
2010,8,20,0,0,0,66.976,62.003,66.464
2010,8,21,0,0,0,67.654,62.076,66.842
2010,8,22,0,0,0,67.893,62.14,66.494
2010,8,23,0,0,0,67.71,62.273,65.42
2010,8,24,0,0,0,67.239,62.402,64.389
2010,8,25,0,0,0,66.678,62.532,63.588
2010,8,26,0,0,0,66.223,62.216,63.016
2010,8,27,0,0,0,66.028,61.808,63.046
2010,8,28,0,0,0,66.114,61.794,63.054
2010,8,29,0,0,0,66.376,61.893,63.541
2010,8,30,0,0,0,66.678,62.004,64.557
2010,8,31,0,0,0,66.958,62.115,65.718
2010,9,1,0,0,0,67.243,62.316,66.823
2010,9,2,0,0,0,67.549,62.544,67.652
2010,9,3,0,0,0,67.834,62.605,67.834
2010,9,4,0,0,0,68.034,62.653,68.072
2010,9,5,0,0,0,68.061,62.81,68.364
2010,9,6,0,0,0,67.853,62.863,68.463
2010,9,7,0,0,0,67.347,62.841,68.114
2010,9,8,0,0,0,66.565,62.839,67.346
2010,9,9,0,0,0,65.65,62.822,66.378
2010,9,10,0,0,0,64.836,62.669,65.211
2010,9,11,0,0,0,64.263,62.521,64.733
2010,9,12,0,0,0,63.932,62.358,64.362
2010,9,13,0,0,0,63.851,62.129,64.296
2010,9,14,0,0,0,63.998,62.001,64.535
2010,9,15,0,0,0,64.309,61.907,65.079
2010,9,16,0,0,0,64.764,61.832,65.928
2010,9,17,0,0,0,65.401,61.672,67.083
2010,9,18,0,0,0,66.251,61.483,67.652
2010,9,19,0,0,0,67.308,61.541,68.222
2010,9,20,0,0,0,68.456,61.784,68.792
2010,9,21,0,0,0,69.531,62.041,69.361
2010,9,22,0,0,0,70.438,62.246,69.931
2010,9,23,0,0,0,71.147,62.416,70.501
2010,9,24,0,0,0,71.605,62.575,71.07
2010,9,25,0,0,0,71.721,62.705,70.968
2010,9,26,0,0,0,71.439,62.84,70.728
2010,9,27,0,0,0,70.746,63.018,70.352
2010,9,28,0,0,0,69.691,63.21,69.84
2010,9,29,0,0,0,68.442,63.388,69.191
2010,9,30,0,0,0,67.206,63.466,68.405
2010,10,1,0,0,0,66.176,63.237,67.935
2010,10,2,0,0,0,65.496,63.064,67.834
2010,10,3,0,0,0,65.086,63.166,67.814
2010,10,4,0,0,0,64.854,63.246,67.875
2010,10,5,0,0,0,64.762,63.258,68.017
2010,10,6,0,0,0,64.789,63.24,68.241
2010,10,7,0,0,0,64.905,63.249,68.546
2010,10,8,0,0,0,65.011,63.304,68.48
2010,10,9,0,0,0,64.988,63.239,68.662
2010,10,10,0,0,0,64.735,63.15,68.844
2010,10,11,0,0,0,64.257,63.267,69.026
2010,10,12,0,0,0,63.687,63.321,69.208
2010,10,13,0,0,0,63.275,63.146,69.39
2010,10,14,0,0,0,63.191,62.983,69.572
2010,10,15,0,0,0,63.472,62.906,69.754
2010,10,16,0,0,0,64.082,62.855,69.936
2010,10,17,0,0,0,64.969,62.848,70.118
2010,10,18,0,0,0,66.002,62.828,70.11
2010,10,19,0,0,0,67.023,62.899,70.083
2010,10,20,0,0,0,67.976,63.064,70.038
2010,10,21,0,0,0,68.8,63.238,69.988
2010,10,22,0,0,0,69.383,63.422,69.934
2010,10,23,0,0,0,69.674,63.589,69.876
2010,10,24,0,0,0,69.704,63.748,69.812
2010,10,25,0,0,0,69.498,63.93,69.935
2010,10,26,0,0,0,69.055,64.127,70.071
2010,10,27,0,0,0,68.433,64.298,70.13
2010,10,28,0,0,0,67.675,64.43,70.096
2010,10,29,0,0,0,66.823,64.477,69.972
2010,10,30,0,0,0,65.991,64.482,69.755
2010,10,31,0,0,0,65.303,64.465,69.447
2010,11,1,0,0,0,64.8,64.419,68.353
2010,11,2,0,0,0,64.569,64.483,67.388
2010,11,3,0,0,0,64.688,64.611,66.644
2010,11,4,0,0,0,65.119,64.729,66.121
2010,11,5,0,0,0,65.741,64.865,65.819
2010,11,6,0,0,0,66.384,64.99,65.684
2010,11,7,0,0,0,66.858,65.15,65.736
2010,11,8,0,0,0,67.04,65.383,66.671
2010,11,9,0,0,0,66.897,65.66,67.573
2010,11,10,0,0,0,66.501,65.923,67.97
2010,11,11,0,0,0,66.043,66.118,68.735
2010,11,12,0,0,0,65.763,66.179,69.216
2010,11,13,0,0,0,65.808,66.256,69.441
2010,11,14,0,0,0,66.105,66.441,69.489
2010,11,15,0,0,0,66.499,66.608,69.362
2010,11,16,0,0,0,66.821,66.733,69.059
2010,11,17,0,0,0,66.942,66.78,68.865
2010,11,18,0,0,0,66.867,66.774,67.944
2010,11,19,0,0,0,66.669,66.856,66.951
2010,11,20,0,0,0,66.456,66.922,66.489
2010,11,21,0,0,0,66.362,66.862,66.025
2010,11,22,0,0,0,66.445,66.803,65.557
2010,11,23,0,0,0,66.647,66.746,65.565
2010,11,24,0,0,0,66.895,66.835,65.833
2010,11,25,0,0,0,67.188,67.026,66.321
2010,11,26,0,0,0,67.531,67.18,67.031
2010,11,27,0,0,0,67.843,67.379,67.382
2010,11,28,0,0,0,68.009,67.572,67.808
2010,11,29,0,0,0,67.979,67.745,68.31
2010,11,30,0,0,0,67.742,67.909,68.408
2010,12,1,0,0,0,67.335,68.058,68.505
2010,12,2,0,0,0,66.867,68.144,68.499
